uuid,name,superClass,interfaces,isInterface,hasSuperClass,hasInterfaces,fields
d82f84b6-6564-4d8e-a557-5598d69ed7ab,java.util.Calendar$Builder,,,false,false,false,"[""WEEK_YEAR"",""26"",""int""]|[""lenient"",""2"",""boolean""]|[""instant"",""2"",""long""]|[""locale"",""2"",""java.util.Locale""]|[""maxFieldIndex"",""2"",""int""]|[""minimalDaysInFirstWeek"",""2"",""int""]|[""fields"",""2"",""int[]""]|[""nextStamp"",""2"",""int""]|[""firstDayOfWeek"",""2"",""int""]|[""type"",""2"",""java.lang.String""]|[""zone"",""2"",""java.util.TimeZone""]|[""NFIELDS"",""26"",""int""]"
e7e35c7f-b74b-41fe-bcbe-53182fa31315,sun.util.locale.provider.LocaleServiceProviderPool$LocalizedObjectGetter,,,true,false,false,
67afe0e6-aa11-432f-9131-b858977a9009,java.util.UnknownFormatConversionException,java.util.IllegalFormatException,,false,true,false,"[""s"",""2"",""java.lang.String""]|[""serialVersionUID"",""26"",""long""]"
884b5a28-982b-4f24-8dcd-725071418655,java.util.Spliterators$ArraySpliterator,,java.util.Spliterator,false,false,true,"[""fence"",""18"",""int""]|[""characteristics"",""18"",""int""]|[""array"",""18"",""java.lang.Object[]""]|[""index"",""2"",""int""]"
edb5c920-00e3-4c61-a9a8-56f2d3186b6d,java.util.concurrent.ConcurrentHashMap$ForEachKeyTask,java.util.concurrent.ConcurrentHashMap$BulkTask,,false,true,false,"[""action"",""16"",""java.util.function.Consumer""]"
0b29f41f-e316-4612-a766-78827b3d35d5,java.util.Comparator$lambda_comparingInt_7b0bb60_1__222,,java.util.Comparator|java.io.Serializable,false,false,true,"[""cap0"",""0"",""java.util.function.ToIntFunction""]"
ff789bd1-1048-41f7-bb11-d12a08e274c1,java.util.regex.Pattern$CharPropertyNames$CharPropertyFactory,,,false,false,false,
016b041d-c6cc-4583-9b92-4061c8d942bb,java.nio.file.attribute.BasicFileAttributes,,,true,false,false,
7b2deee0-1e2e-4c4e-bfd6-ff5a7c3c63e3,sun.reflect.annotation.AnnotationTypeMismatchExceptionProxy,sun.reflect.annotation.ExceptionProxy,,false,true,false,"[""serialVersionUID"",""26"",""long""]|[""foundType"",""2"",""java.lang.String""]|[""member"",""2"",""java.lang.reflect.Method""]"
f9df4476-35d4-4c28-b0e7-0e5735f2e5d8,java.util.stream.IntPipeline$3$1,java.util.stream.Sink$ChainedInt,,false,true,false,"[""this$1"",""4112"",""java.util.stream.IntPipeline$3""]"
5009b375-686a-44a7-9877-77f100cc907a,java.net.Inet6Address,java.net.InetAddress,,false,true,false,"[""serialPersistentFields"",""26"",""java.io.ObjectStreamField[]""]|[""FIELDS_OFFSET"",""26"",""long""]|[""cached_scope_id"",""130"",""int""]|[""UNSAFE"",""26"",""sun.misc.Unsafe""]|[""INT16SZ"",""26"",""int""]|[""INADDRSZ"",""24"",""int""]|[""serialVersionUID"",""26"",""long""]|[""holder6"",""146"",""java.net.Inet6Address$Inet6AddressHolder""]"
b4c03aa9-800a-45e7-9ca5-8d13a1f9a441,java.util.IllegalFormatCodePointException,java.util.IllegalFormatException,,false,true,false,"[""c"",""2"",""int""]|[""serialVersionUID"",""26"",""long""]"
9e54f521-1574-48d0-a04d-1a15bfdb3aae,sun.reflect.AccessorGenerator,,sun.reflect.ClassFileConstants,false,false,true,"[""codeIdx"",""4"",""short""]|[""throwableClass"",""4"",""short""]|[""S1"",""28"",""short""]|[""illegalArgumentStringCtorIdx"",""4"",""short""]|[""byteCtorIdx"",""4"",""short""]|[""floatUnboxIdx"",""4"",""short""]|[""floatCtorIdx"",""4"",""short""]|[""initIdx"",""4"",""short""]|[""characterCtorIdx"",""4"",""short""]|[""characterIdx"",""4"",""short""]|[""asm"",""4"",""sun.reflect.ClassFileAssembler""]|[""illegalArgumentClass"",""4"",""short""]|[""booleanIdx"",""4"",""short""]|[""longCtorIdx"",""4"",""short""]|[""toStringIdx"",""4"",""short""]|[""S6"",""28"",""short""]|[""longUnboxIdx"",""4"",""short""]|[""targetClass"",""4"",""short""]|[""unsafe"",""24"",""sun.misc.Unsafe""]|[""initNameAndTypeIdx"",""4"",""short""]|[""shortUnboxIdx"",""4"",""short""]|[""illegalArgumentCodeBuffer"",""2"",""sun.reflect.ClassFileAssembler""]|[""NUM_BOXING_CPOOL_ENTRIES"",""20"",""short""]|[""byteIdx"",""4"",""short""]|[""superClass"",""4"",""short""]|[""objectClass"",""4"",""short""]|[""shortIdx"",""4"",""short""]|[""S3"",""28"",""short""]|[""modifiers"",""4"",""int""]|[""thisClass"",""4"",""short""]|[""characterUnboxIdx"",""4"",""short""]|[""byteUnboxIdx"",""4"",""short""]|[""integerUnboxIdx"",""4"",""short""]|[""nullPointerCtorIdx"",""4"",""short""]|[""integerCtorIdx"",""4"",""short""]|[""primitiveTypes"",""28"",""java.lang.Class[]""]|[""S4"",""28"",""short""]|[""shortCtorIdx"",""4"",""short""]|[""NUM_COMMON_CPOOL_ENTRIES"",""20"",""short""]|[""superCtorIdx"",""4"",""short""]|[""doubleUnboxIdx"",""4"",""short""]|[""S5"",""28"",""short""]|[""invocationTargetClass"",""4"",""short""]|[""integerIdx"",""4"",""short""]|[""initStringNameAndTypeIdx"",""4"",""short""]|[""illegalArgumentCtorIdx"",""4"",""short""]|[""S2"",""28"",""short""]|[""doubleIdx"",""4"",""short""]|[""floatIdx"",""4"",""short""]|[""exceptionsIdx"",""4"",""short""]|[""booleanCtorIdx"",""4"",""short""]|[""doubleCtorIdx"",""4"",""short""]|[""invocationTargetCtorIdx"",""4"",""short""]|[""booleanUnboxIdx"",""4"",""short""]|[""classCastClass"",""4"",""short""]|[""longIdx"",""4"",""short""]|[""S0"",""28"",""short""]|[""nullPointerClass"",""4"",""short""]"
4b0fc7e0-1d3a-4aa0-8230-6a9b15ee8e56,java.util.stream.Streams$AbstractStreamBuilderImpl,,java.util.Spliterator,false,false,true,"[""count"",""0"",""int""]"
61dd2d6b-ad21-4f61-93a5-58772d8e40ab,java.security.KeyStore$PrivateKeyEntry,,java.security.KeyStore$Entry,false,false,true,"[""attributes"",""18"",""java.util.Set""]|[""privKey"",""18"",""java.security.PrivateKey""]|[""chain"",""18"",""java.security.cert.Certificate[]""]"
7d79d71c-0410-4bde-bb72-83a88ed3b0b4,jdk.internal.util.xml.impl.ParserSAX,jdk.internal.util.xml.impl.Parser,jdk.internal.org.xml.sax.XMLReader|jdk.internal.org.xml.sax.Locator,false,true,true,"[""FEATURE_NS"",""25"",""java.lang.String""]|[""mHand"",""2"",""jdk.internal.org.xml.sax.helpers.DefaultHandler""]|[""mHandDtd"",""2"",""jdk.internal.org.xml.sax.DTDHandler""]|[""FEATURE_PREF"",""25"",""java.lang.String""]|[""mFPrefixes"",""2"",""boolean""]|[""mHandEnt"",""2"",""jdk.internal.org.xml.sax.EntityResolver""]|[""mHandErr"",""2"",""jdk.internal.org.xml.sax.ErrorHandler""]|[""mHandCont"",""2"",""jdk.internal.org.xml.sax.ContentHandler""]|[""mFNamespaces"",""2"",""boolean""]"
cf4c9b0b-b4f5-44e8-9ec3-66d428a76a3d,java.util.BitSet,,java.lang.Cloneable|java.io.Serializable,false,false,true,"[""serialPersistentFields"",""26"",""java.io.ObjectStreamField[]""]|[""BIT_INDEX_MASK"",""26"",""int""]|[""sizeIsSticky"",""130"",""boolean""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""WORD_MASK"",""26"",""long""]|[""BITS_PER_WORD"",""26"",""int""]|[""words"",""2"",""long[]""]|[""wordsInUse"",""130"",""int""]|[""serialVersionUID"",""26"",""long""]|[""ADDRESS_BITS_PER_WORD"",""26"",""int""]"
0af65358-9c74-451b-82e0-4deb424072ed,java.time.chrono.HijrahDate,java.time.chrono.ChronoLocalDateImpl,java.time.chrono.ChronoLocalDate|java.io.Serializable,false,true,true,"[""monthOfYear"",""146"",""int""]|[""serialVersionUID"",""26"",""long""]|[""prolepticYear"",""146"",""int""]|[""chrono"",""146"",""java.time.chrono.HijrahChronology""]|[""dayOfMonth"",""146"",""int""]"
890e6490-2baf-432a-9e29-2956afd6062f,java.util.stream.Nodes$InternalNodeSpliterator$OfRef,java.util.stream.Nodes$InternalNodeSpliterator,,false,true,false,
e2baf05f-69cd-4718-acb7-dacc55cd7135,java.util.Comparator$lambda_comparing_77a9974f_1__224,,java.util.Comparator|java.io.Serializable,false,false,true,"[""cap0"",""0"",""java.util.function.Function""]"
80e86125-c357-4675-9c23-dbe0b66ee2fb,java.time.OffsetTime$1,,,false,false,false,"[""$SwitchMap$java$time$temporal$ChronoUnit"",""4120"",""int[]""]"
efbec1ff-227e-48bf-b6cc-f9012346cda1,sun.security.jca.GetInstance,,,false,false,false,
a3c85abc-553c-4970-8c8c-89bf6cfc4b84,java.nio.file.attribute.FileTime,,java.lang.Comparable,false,false,true,"[""SECONDS_PER_10000_YEARS"",""26"",""long""]|[""DAYS_PER_10000_YEARS"",""26"",""long""]|[""instant"",""2"",""java.time.Instant""]|[""SECONDS_0000_TO_1970"",""26"",""long""]|[""MAX_SECOND"",""26"",""long""]|[""value"",""18"",""long""]|[""MIN_SECOND"",""26"",""long""]|[""MICROS_PER_SECOND"",""26"",""long""]|[""unit"",""18"",""java.util.concurrent.TimeUnit""]|[""MINUTES_PER_HOUR"",""26"",""long""]|[""valueAsString"",""2"",""java.lang.String""]|[""SECONDS_PER_HOUR"",""26"",""long""]|[""SECONDS_PER_DAY"",""26"",""long""]|[""NANOS_PER_MILLI"",""26"",""int""]|[""NANOS_PER_MICRO"",""26"",""int""]|[""MILLIS_PER_SECOND"",""26"",""long""]|[""HOURS_PER_DAY"",""26"",""long""]|[""SECONDS_PER_MINUTE"",""26"",""long""]|[""NANOS_PER_SECOND"",""26"",""long""]"
f56d9f03-9ee4-44e0-bbf7-ae83af7be9a5,sun.util.calendar.CalendarSystem,,,false,false,false,"[""PACKAGE_NAME"",""26"",""java.lang.String""]|[""GREGORIAN_INSTANCE"",""26"",""sun.util.calendar.Gregorian""]|[""initialized"",""74"",""boolean""]|[""calendars"",""10"",""java.util.concurrent.ConcurrentMap""]|[""names"",""10"",""java.util.concurrent.ConcurrentMap""]|[""namePairs"",""26"",""java.lang.String[]""]"
ea8d4d21-ce25-4bd0-acd0-c07d5e250616,java.util.stream.LongStream$1,,java.util.PrimitiveIterator$OfLong,false,false,true,"[""t"",""0"",""long""]|[""val$seed"",""4112"",""long""]|[""val$f"",""4112"",""java.util.function.LongUnaryOperator""]"
ce55297f-4fd7-4340-a15e-5a2ac6af8ea5,sun.nio.ch.FileChannelImpl,java.nio.channels.FileChannel,,false,true,false,"[""$assertionsDisabled"",""4120"",""boolean""]|[""TRANSFER_SIZE"",""26"",""int""]|[""pipeSupported"",""74"",""boolean""]|[""fileSupported"",""74"",""boolean""]|[""MAP_RW"",""26"",""int""]|[""propertyChecked"",""74"",""boolean""]|[""fd"",""18"",""java.io.FileDescriptor""]|[""transferSupported"",""74"",""boolean""]|[""isSharedFileLockTable"",""10"",""boolean""]|[""MAP_RO"",""26"",""int""]|[""allocationGranularity"",""26"",""long""]|[""parent"",""18"",""java.lang.Object""]|[""writable"",""18"",""boolean""]|[""threads"",""18"",""sun.nio.ch.NativeThreadSet""]|[""append"",""18"",""boolean""]|[""path"",""18"",""java.lang.String""]|[""nd"",""18"",""sun.nio.ch.FileDispatcher""]|[""readable"",""18"",""boolean""]|[""fileLockTable"",""66"",""sun.nio.ch.FileLockTable""]|[""MAP_PV"",""26"",""int""]|[""positionLock"",""18"",""java.lang.Object""]|[""MAPPED_TRANSFER_SIZE"",""26"",""long""]"
7644c4a4-6d36-4e9d-b46f-7e18cc1515e8,sun.nio.ch.SharedFileLockTable,sun.nio.ch.FileLockTable,,false,true,false,"[""queue"",""10"",""java.lang.ref.ReferenceQueue""]|[""$assertionsDisabled"",""4120"",""boolean""]|[""channel"",""18"",""java.nio.channels.Channel""]|[""fileKey"",""18"",""sun.nio.ch.FileKey""]|[""lockMap"",""10"",""java.util.concurrent.ConcurrentHashMap""]"
6095555a-f878-4baa-a55f-702924486577,java.io.File$TempDirectory,,,false,false,false,"[""random"",""26"",""java.security.SecureRandom""]|[""tmpdir"",""26"",""java.io.File""]"
9c364050-f6ec-48f1-b6a8-4aef482af639,java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser,,java.time.format.DateTimeFormatterBuilder$DateTimePrinterParser,false,false,true,"[""literal"",""18"",""java.lang.String""]"
264726e3-67a5-4458-aa69-044323b8dec1,java.util.regex.Pattern$BmpCharProperty,java.util.regex.Pattern$CharProperty,,false,true,false,
f5ea6925-8aab-4e28-8579-db74d7be3044,sun.security.util.DisabledAlgorithmConstraints$jdkCAConstraint,sun.security.util.DisabledAlgorithmConstraints$Constraint,,false,true,false,
8f398e40-ad13-4923-8bf8-30ffa94ebe60,java.util.AbstractMap$1,java.util.AbstractSet,,false,true,false,"[""this$0"",""4112"",""java.util.AbstractMap""]"
d5808ae6-c731-41af-954f-5eed88293c1c,java.util.AbstractMap$2,java.util.AbstractCollection,,false,true,false,"[""this$0"",""4112"",""java.util.AbstractMap""]"
e0b8d020-5285-4a48-8b01-015548c03852,java.util.ArraysParallelSortHelpers$FJByte$Sorter,java.util.concurrent.CountedCompleter,,false,true,false,"[""serialVersionUID"",""24"",""long""]|[""base"",""16"",""int""]|[""wbase"",""16"",""int""]|[""w"",""16"",""byte[]""]|[""gran"",""16"",""int""]|[""a"",""16"",""byte[]""]|[""size"",""16"",""int""]"
9cb25d56-dd68-4bde-915b-ca419ae838d0,sun.text.normalizer.UnicodeSet,,sun.text.normalizer.UnicodeMatcher,false,false,true,"[""NO_VERSION"",""24"",""sun.text.normalizer.VersionInfo""]|[""GROW_EXTRA"",""26"",""int""]|[""buffer"",""2"",""int[]""]|[""strings"",""0"",""java.util.TreeSet""]|[""len"",""2"",""int""]|[""IGNORE_SPACE"",""25"",""int""]|[""INCLUSIONS"",""10"",""sun.text.normalizer.UnicodeSet[]""]|[""MAX_VALUE"",""25"",""int""]|[""pat"",""2"",""java.lang.String""]|[""MIN_VALUE"",""25"",""int""]|[""START_EXTRA"",""26"",""int""]|[""rangeList"",""2"",""int[]""]|[""HIGH"",""26"",""int""]|[""LOW"",""26"",""int""]|[""list"",""2"",""int[]""]"
c9b94de5-9a72-49d0-96f7-9f2a4d7e0c7e,java.util.stream.ReduceOps$Box,,,false,false,false,"[""state"",""0"",""java.lang.Object""]"
d5a710fb-1e80-449b-8c34-0dd2b3ea5158,java.io.UncheckedIOException,java.lang.RuntimeException,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
57591c73-6445-420f-8443-3f165fa8dece,test.Hello,,,false,false,false,"[""a1"",""2"",""benchmark.objects.A""]|[""a2"",""2"",""benchmark.objects.A""]"
ec798ac3-cc8a-49e2-ad21-4d561f8bcf53,java.util.TreeMap$NavigableSubMap$EntrySetView,java.util.AbstractSet,,false,true,false,"[""this$0"",""4112"",""java.util.TreeMap$NavigableSubMap""]|[""size"",""130"",""int""]|[""sizeModCount"",""130"",""int""]"
7a211cdd-c56b-4566-b241-a708651ec9a3,sun.nio.ch.FileLockTable,,,false,false,false,
b2c5c4f4-5b38-48f3-913a-29d0081a3cac,javax.crypto.interfaces.DHPublicKey,,javax.crypto.interfaces.DHKey|java.security.PublicKey,true,false,true,"[""serialVersionUID"",""25"",""long""]"
2fa4c46c-ffa4-4766-8bc7-ce9826414967,java.time.temporal.IsoFields$1,,,false,false,false,"[""$SwitchMap$java$time$temporal$IsoFields$Unit"",""4120"",""int[]""]"
3d1e8790-fdb8-446e-9740-c93e9a991881,java.nio.charset.UnsupportedCharsetException,java.lang.IllegalArgumentException,,false,true,false,"[""serialVersionUID"",""26"",""long""]|[""charsetName"",""2"",""java.lang.String""]"
0431ea7f-c924-451b-8889-f2f142d85d2e,java.util.TreeMap$PrivateEntryIterator,,java.util.Iterator,false,false,true,"[""expectedModCount"",""0"",""int""]|[""this$0"",""4112"",""java.util.TreeMap""]|[""lastReturned"",""0"",""java.util.TreeMap$Entry""]|[""next"",""0"",""java.util.TreeMap$Entry""]"
5f205308-90f0-40ec-b4d6-df1c73936c64,java.security.SignatureSpi,,,false,false,false,"[""appRandom"",""4"",""java.security.SecureRandom""]"
81eff00f-e2c1-4d6d-ad73-b54e4c950ffd,java.lang.CharSequence$lambda_chars_0__191,,java.util.function.Supplier,false,false,true,"[""cap0"",""0"",""java.lang.CharSequence""]"
688c96a7-e464-4887-aa40-e114f5a6f9b4,java.time.format.FormatStyle,java.lang.Enum,,false,true,false,"[""$VALUES"",""4122"",""java.time.format.FormatStyle[]""]|[""MEDIUM"",""16409"",""java.time.format.FormatStyle""]|[""SHORT"",""16409"",""java.time.format.FormatStyle""]|[""LONG"",""16409"",""java.time.format.FormatStyle""]|[""FULL"",""16409"",""java.time.format.FormatStyle""]"
71dad85d-e3a2-4bf5-8d8f-e195cb61a832,java.util.Spliterators$AbstractIntSpliterator$HoldingIntConsumer,,java.util.function.IntConsumer,false,false,true,"[""value"",""0"",""int""]"
f6c3a57f-9680-4910-8b0e-fe2693bbc55d,java.util.SubList$1,,java.util.ListIterator,false,false,true,"[""i"",""18"",""java.util.ListIterator""]|[""this$0"",""4112"",""java.util.SubList""]|[""val$index"",""4112"",""int""]"
e2e2019f-8ac0-4a44-9069-bcd5bab75ed6,java.lang.Error,java.lang.Throwable,,false,true,false,"[""serialVersionUID"",""24"",""long""]"
26fed8f2-2b3b-4fb5-a443-705d14b38545,java.lang.AssertionError,java.lang.Error,,false,true,false,"[""serialVersionUID"",""26"",""long""]"
b157ee1b-077e-4b2b-816f-9ddc43f74e34,java.lang.invoke.DirectMethodHandle$Special,java.lang.invoke.DirectMethodHandle,,false,true,false,
c1a6457f-7515-4e09-8495-5c72418c8f71,java.util.stream.IntPipeline$lambda_collect_5__146,,java.util.function.BinaryOperator,false,false,true,"[""cap0"",""0"",""java.util.function.BiConsumer""]"
cc3ae88c-40fd-473d-ae08-42a6dea68aa7,sun.security.x509.AVA,,sun.security.util.DerEncoder,false,false,true,"[""RFC1779"",""24"",""int""]|[""escapedDefault"",""26"",""java.lang.String""]|[""RFC2253"",""24"",""int""]|[""debug"",""26"",""sun.security.util.Debug""]|[""PRESERVE_OLD_DC_ENCODING"",""26"",""boolean""]|[""specialCharsDefault"",""26"",""java.lang.String""]|[""hexDigits"",""26"",""java.lang.String""]|[""DEFAULT"",""24"",""int""]|[""oid"",""16"",""sun.security.util.ObjectIdentifier""]|[""specialChars1779"",""26"",""java.lang.String""]|[""value"",""16"",""sun.security.util.DerValue""]|[""specialChars2253"",""26"",""java.lang.String""]"
bc652fa0-f6f8-48b7-b8a4-ba66c00dcc10,java.util.TreeSet,java.util.AbstractSet,java.util.NavigableSet|java.lang.Cloneable|java.io.Serializable,false,true,true,"[""m"",""130"",""java.util.NavigableMap""]|[""PRESENT"",""26"",""java.lang.Object""]|[""serialVersionUID"",""26"",""long""]"
ac253d42-cbe9-4092-99d3-4eadfac6c7f2,sun.security.x509.IssuingDistributionPointExtension,sun.security.x509.Extension,sun.security.x509.CertAttrSet,false,true,true,"[""TAG_DISTRIBUTION_POINT"",""26"",""byte""]|[""INDIRECT_CRL"",""25"",""java.lang.String""]|[""ONLY_CA_CERTS"",""25"",""java.lang.String""]|[""REASONS"",""25"",""java.lang.String""]|[""revocationReasons"",""2"",""sun.security.x509.ReasonFlags""]|[""ONLY_ATTRIBUTE_CERTS"",""25"",""java.lang.String""]|[""isIndirectCRL"",""2"",""boolean""]|[""hasOnlyCACerts"",""2"",""boolean""]|[""TAG_ONLY_USER_CERTS"",""26"",""byte""]|[""TAG_ONLY_CA_CERTS"",""26"",""byte""]|[""distributionPoint"",""2"",""sun.security.x509.DistributionPointName""]|[""hasOnlyAttributeCerts"",""2"",""boolean""]|[""IDENT"",""25"",""java.lang.String""]|[""ONLY_USER_CERTS"",""25"",""java.lang.String""]|[""TAG_ONLY_SOME_REASONS"",""26"",""byte""]|[""NAME"",""25"",""java.lang.String""]|[""TAG_ONLY_ATTRIBUTE_CERTS"",""26"",""byte""]|[""POINT"",""25"",""java.lang.String""]|[""TAG_INDIRECT_CRL"",""26"",""byte""]|[""hasOnlyUserCerts"",""2"",""boolean""]"
008a6912-e9fd-4def-8f25-49c45511e80e,java.util.stream.DoubleStream$Builder,,java.util.function.DoubleConsumer,true,false,true,
c7c7f581-e6dd-4236-9320-5e062d45a70d,java.net.PasswordAuthentication,,,false,false,false,"[""userName"",""2"",""java.lang.String""]|[""password"",""2"",""char[]""]"
90a0f729-8e2e-46be-ae3a-bea195588f2c,java.util.ResourceBundle,,,false,false,false,"[""$assertionsDisabled"",""4120"",""boolean""]|[""expired"",""66"",""boolean""]|[""INITIAL_CACHE_SIZE"",""26"",""int""]|[""cacheList"",""26"",""java.util.concurrent.ConcurrentMap""]|[""name"",""2"",""java.lang.String""]|[""parent"",""4"",""java.util.ResourceBundle""]|[""locale"",""2"",""java.util.Locale""]|[""cacheKey"",""66"",""java.util.ResourceBundle$CacheKey""]|[""referenceQueue"",""26"",""java.lang.ref.ReferenceQueue""]|[""providers"",""26"",""java.util.List""]|[""NONEXISTENT_BUNDLE"",""26"",""java.util.ResourceBundle""]|[""keySet"",""66"",""java.util.Set""]"
440fa5f0-a30f-423d-b837-d0bcd1632645,java.util.concurrent.ThreadLocalRandom,java.util.Random,,false,true,false,"[""instance"",""24"",""java.util.concurrent.ThreadLocalRandom""]|[""SEED"",""26"",""long""]|[""PROBE_INCREMENT"",""26"",""int""]|[""BadSize"",""24"",""java.lang.String""]|[""FLOAT_UNIT"",""26"",""float""]|[""nextLocalGaussian"",""26"",""java.lang.ThreadLocal""]|[""PROBE"",""26"",""long""]|[""BadRange"",""24"",""java.lang.String""]|[""BadBound"",""24"",""java.lang.String""]|[""serialPersistentFields"",""26"",""java.io.ObjectStreamField[]""]|[""UNSAFE"",""26"",""sun.misc.Unsafe""]|[""probeGenerator"",""26"",""java.util.concurrent.atomic.AtomicInteger""]|[""seeder"",""26"",""java.util.concurrent.atomic.AtomicLong""]|[""GAMMA"",""26"",""long""]|[""SEEDER_INCREMENT"",""26"",""long""]|[""serialVersionUID"",""26"",""long""]|[""SECONDARY"",""26"",""long""]|[""initialized"",""0"",""boolean""]|[""DOUBLE_UNIT"",""26"",""double""]"
c8d3a63e-4458-492f-b236-ab56af772915,sun.reflect.generics.tree.TypeVariableSignature,,sun.reflect.generics.tree.FieldTypeSignature,false,false,true,"[""identifier"",""18"",""java.lang.String""]"
8b11a720-a048-4303-9939-49b6c5b7fb62,java.net.URLClassLoader$3$1,,java.security.PrivilegedAction,false,false,true,"[""this$1"",""4112"",""java.net.URLClassLoader$3""]"
c414ef48-e38c-4f97-8163-1c65f85cc5ce,java.util.TreeMap$NavigableSubMap$SubMapIterator,,java.util.Iterator,false,false,true,"[""expectedModCount"",""0"",""int""]|[""fenceKey"",""16"",""java.lang.Object""]|[""this$0"",""4112"",""java.util.TreeMap$NavigableSubMap""]|[""lastReturned"",""0"",""java.util.TreeMap$Entry""]|[""next"",""0"",""java.util.TreeMap$Entry""]"
